"major","course","dept","division","course_tier","n_took","n_total_grads","pct_took","typical_semester","earliest_semester","latest_semester","mean_grade"
"BIO","PSY 245","PSY","SocSci","rare","3","195","0.015","3","1","7","3.233"
"BIO","REL 128","REL","Human","rare","3","195","0.015","3","3","7","3.8"
"BIO","SOC 247","SOC","SocSci","rare","3","195","0.015","3","3","5","3.433"
"BIO","AAM 267","AAM","SocSci","rare","2","195","0.01","3","2","4","3.5"
"BIO","CFP 302","CFP","PreProf","rare","2","195","0.01","3","3","3","4"
"BIO","DAN 141","DAN","Arts","rare","2","195","0.01","3","2","4","4"
"BIO","HIS 368","HIS","SocSci","rare","2","195","0.01","3","3","3","3.35"
"BIO","KIN 185","KIN","PreProf","rare","2","195","0.01","3","2","4","4"
"BIO","PHL 315","PHL","Human","rare","2","195","0.01","3","3","3","3.85"
"BIO","PHY 105","PHY","NatSci","rare","2","195","0.01","3","1","5","3.15"
"BIO","POL 284","POL","SocSci","rare","2","195","0.01","3","3","3","2.65"
"BIO","REL 226","REL","Human","rare","2","195","0.01","3","2","4","3.5"
"BIO","SCJ 220","SCJ","SocSci","rare","2","195","0.01","3","3","3","3.2"
"BIO","THE 170","THE","Arts","rare","2","195","0.01","3","1","5","4"
"BIO","AAM 137","AAM","SocSci","rare","1","195","0.005","3","3","3","4"
"BIO","BIO 350","BIO","NatSci","rare","1","195","0.005","3","3","3","4"
"BIO","BIO 500","BIO","NatSci","rare","1","195","0.005","3","3","3","3.3"
"BIO","BIO 505","BIO","NatSci","rare","1","195","0.005","3","3","3","3.7"
"BIO","BIO 510","BIO","NatSci","rare","1","195","0.005","3","3","3","3"
"BIO","BIO 515","BIO","NatSci","rare","1","195","0.005","3","3","3","3.3"
"BIO","BUS 355","BUS","PreProf","rare","1","195","0.005","3","3","3","2.7"
"BIO","COM 241","COM","SocSci","rare","1","195","0.005","3","3","3","3.3"
"BIO","FRE 340","FRE","Human","rare","1","195","0.005","3","3","3","4"
"BIO","FRE 446","FRE","Human","rare","1","195","0.005","3","3","3","3.7"
"BIO","GS 387","GS","NatSci","rare","1","195","0.005","3","3","3","3.7"
"BIO","HIS 217","HIS","SocSci","rare","1","195","0.005","3","3","3","3.3"
"BIO","HIS 218","HIS","SocSci","rare","1","195","0.005","3","3","3","3"
"BIO","HON 175","HON","Other","rare","1","195","0.005","3","3","3","3"
"BIO","HON 705","HON","Other","rare","1","195","0.005","3","3","3","4"
"BIO","MU 202","MU","Arts","rare","1","195","0.005","3","3","3","4"
"BIO","MUA 101S","MUA","Arts","rare","1","195","0.005","3","3","3","4"
"BIO","MUA 202V","MUA","Arts","rare","1","195","0.005","3","3","3","4"
"BIO","PE 020","PE","Other","rare","1","195","0.005","3","3","3","4"
"BIO","PE 215","PE","Other","rare","1","195","0.005","3","3","3","4"
"BIO","PSY 260","PSY","SocSci","rare","1","195","0.005","3","3","3","4"
"BIO","PSY 385","PSY","SocSci","rare","1","195","0.005","3","3","3","2.7"
"BIO","REL 136","REL","Human","rare","1","195","0.005","3","3","3","3.7"
"BIO","RHE 277","RHE","Human","rare","1","195","0.005","3","3","3","3.7"
"BIO","SOC 217","SOC","SocSci","rare","1","195","0.005","3","3","3","4"
"BIO","THE 238","THE","Arts","rare","1","195","0.005","3","3","3","4"
"BIO","XLC 004","XLC","Other","rare","1","195","0.005","3","3","3","4"
"BIO","ANT 284","ANT","SocSci","rare","10","195","0.051","3.5","1","8","3.55"
"BIO","ENG 107","ENG","Human","rare","8","195","0.041","3.5","1","8","3.288"
"BIO","AAM 287","AAM","SocSci","rare","6","195","0.031","3.5","2","7","4"
"BIO","EDU 105","EDU","PreProf","rare","6","195","0.031","3.5","1","6","3.567"
"BIO","CS 135","CS","STEM","rare","2","195","0.01","3.5","2","5","3.35"
"BIO","JPN 115","JPN","Human","rare","2","195","0.01","3.5","3","4","3.85"
"BIO","MUA 101V","MUA","Arts","rare","2","195","0.01","3.5","1","6","3.85"
"BIO","REL 115","REL","Human","rare","2","195","0.01","3.5","1","6","2.3"
"BIO","BIO 235","BIO","NatSci","core","193","195","0.99","4","2","8","3.057"
"BIO","BIO 235L","BIO","NatSci","core","157","195","0.805","4","2","8","3.343"
"BIO","CHM 221","CHM","NatSci","common","135","195","0.692","4","1","8","2.866"
"BIO","PSY 250","PSY","SocSci","common","85","195","0.436","4","1","9","3.488"
"BIO","PSY 235","PSY","SocSci","elective","75","195","0.385","4","1","8","3.599"
"BIO","BIO 230","BIO","NatSci","elective","36","195","0.185","4","2","4","3.422"
"BIO","PSY 200","PSY","SocSci","elective","32","195","0.164","4","1","8","3.632"
"BIO","PHL 165","PHL","Human","elective","31","195","0.159","4","1","8","3.577"
"BIO","HIS 136","HIS","SocSci","rare","20","195","0.103","4","1","8","3.429"
"BIO","THE 150","THE","Arts","rare","14","195","0.072","4","1","8","3.807"
"BIO","ECO 175","ECO","SocSci","rare","12","195","0.062","4","1","8","3.645"
"BIO","REL 108","REL","Human","rare","9","195","0.046","4","1","6","3.462"
"BIO","COM 157","COM","SocSci","rare","8","195","0.041","4","1","7","3.837"
"BIO","CLA 135","CLA","Human","rare","7","195","0.036","4","2","4","3.575"
"BIO","SPA 338","SPA","Human","rare","6","195","0.031","4","4","7","3.9"
"BIO","MUA 101K","MUA","Arts","rare","5","195","0.026","4","1","6","3.94"
"BIO","ENG 108","ENG","Human","rare","4","195","0.021","4","1","8","3.825"
"BIO","KIN 205","KIN","PreProf","rare","4","195","0.021","4","3","6","4"
"BIO","SOC 236","SOC","SocSci","rare","4","195","0.021","4","3","6","3.65"
"BIO","AMS 287","AMS","Other","rare","3","195","0.015","4","2","6","4"
"BIO","BUS 190","BUS","PreProf","rare","3","195","0.015","4","4","5","2.7"
"BIO","ENG 111","ENG","Human","rare","3","195","0.015","4","4","8","3.467"
"BIO","KIN 347","KIN","PreProf","rare","3","195","0.015","4","4","6","3.667"
"BIO","KIN 365","KIN","PreProf","rare","3","195","0.015","4","4","6","4"
"BIO","MTH 265","MTH","STEM","rare","3","195","0.015","4","4","8","2.65"
"BIO","MUA 284","MUA","Arts","rare","3","195","0.015","4","3","5","4"
"BIO","PE 201","PE","Other","rare","3","195","0.015","4","2","4","3.667"
"BIO","PHL 220","PHL","Human","rare","3","195","0.015","4","2","4","3.567"
"BIO","PHY 220","PHY","NatSci","rare","3","195","0.015","4","2","4","NA"
"BIO","PHY 225","PHY","NatSci","rare","3","195","0.015","4","2","4","3.433"
"BIO","REL 105","REL","Human","rare","3","195","0.015","4","3","5","3.5"
"BIO","REL 148","REL","Human","rare","3","195","0.015","4","4","8","2.9"
"BIO","SCJ 201","SCJ","SocSci","rare","3","195","0.015","4","2","6","3.433"
"BIO","SOC 338","SOC","SocSci","rare","3","195","0.015","4","4","8","4"
"BIO","BUS 125","BUS","PreProf","rare","2","195","0.01","4","1","7","4"
"BIO","CRW 390","CRW","Human","rare","2","195","0.01","4","3","5","3.5"
"BIO","ECO 247","ECO","SocSci","rare","2","195","0.01","4","2","6","2"
"BIO","ENG 175","ENG","Human","rare","2","195","0.01","4","2","6","3.5"
"BIO","FLM 225","FLM","Arts","rare","2","195","0.01","4","3","5","3.85"
"BIO","HIS 227","HIS","SocSci","rare","2","195","0.01","4","4","4","2.65"
"BIO","HIS 316","HIS","SocSci","rare","2","195","0.01","4","4","4","3.85"
"BIO","MU 140","MU","Arts","rare","2","195","0.01","4","4","4","4"
"BIO","PHY 130","PHY","NatSci","rare","2","195","0.01","4","4","4","NA"
"BIO","PHY 135","PHY","NatSci","rare","2","195","0.01","4","4","4","4"
"BIO","SKD 120","SKD","Other","rare","2","195","0.01","4","1","7","NA"
"BIO","SPA 148","SPA","Human","rare","2","195","0.01","4","3","5","3"
"BIO","ART 105","ART","Arts","rare","1","195","0.005","4","4","4","4"
"BIO","ART 191","ART","Arts","rare","1","195","0.005","4","4","4","4"
"BIO","BIO 240","BIO","NatSci","rare","1","195","0.005","4","4","4","4"
"BIO","BIO 245","BIO","NatSci","rare","1","195","0.005","4","4","4","4"
"BIO","CRW 200","CRW","Human","rare","1","195","0.005","4","4","4","4"
"BIO","EDU 235","EDU","PreProf","rare","1","195","0.005","4","4","4","4"
"BIO","ENG 117","ENG","Human","rare","1","195","0.005","4","4","4","4"
"BIO","ENG 187","ENG","Human","rare","1","195","0.005","4","4","4","4"
"BIO","FRE 405","FRE","Human","rare","1","195","0.005","4","4","4","4"
"BIO","LTN 125","LTN","Human","rare","1","195","0.005","4","4","4","4"
"BIO","MU 195","MU","Arts","rare","1","195","0.005","4","4","4","4"
"BIO","MU 209","MU","Arts","rare","1","195","0.005","4","4","4","3.3"
"BIO","MUA 103K","MUA","Arts","rare","1","195","0.005","4","4","4","4"
"BIO","MUA 222W","MUA","Arts","rare","1","195","0.005","4","4","4","2"
"BIO","PSY 705","PSY","SocSci","rare","1","195","0.005","4","4","4","4"
"BIO","REL 385","REL","Human","rare","1","195","0.005","4","4","4","3.3"
"BIO","REL 396","REL","Human","rare","1","195","0.005","4","4","4","4"
"BIO","SKD 125","SKD","Other","rare","1","195","0.005","4","4","4","NA"
"BIO","SPA 431","SPA","Human","rare","1","195","0.005","4","4","4","3.3"
"BIO","SPA 444","SPA","Human","rare","1","195","0.005","4","4","4","NA"
"BIO","THE 220","THE","Arts","rare","1","195","0.005","4","4","4","4"
"BIO","WKS 111","WKS","Other","rare","1","195","0.005","4","4","4","NA"
"BIO","ANT 116","ANT","SocSci","elective","38","195","0.195","4.5","1","8","3.068"
"BIO","IS 116","IS","SocSci","rare","18","195","0.092","4.5","1","8","3.576"
"BIO","PHL 105","PHL","Human","rare","8","195","0.041","4.5","1","8","2.825"
"BIO","HSS 100","HSS","Other","rare","6","195","0.031","4.5","2","8","3.95"
"BIO","BIO 105","BIO","NatSci","rare","4","195","0.021","4.5","2","6","3.25"
"BIO","ART 104","ART","Arts","rare","2","195","0.01","4.5","2","7","4"
"BIO","CS 245","CS","STEM","rare","2","195","0.01","4.5","3","6","3.85"
"BIO","BIO 202","BIO","NatSci","core","160","195","0.821","5","1","9","3.551"
"BIO","BIO 325","BIO","NatSci","core","138","195","0.708","5","3","9","3.018"
"BIO","BIO 325L","BIO","NatSci","core","138","195","0.708","5","3","9","3.416"
"BIO","STA 100","STA","STEM","common","106","195","0.544","5","1","8","3.364"
"BIO","STA 110","STA","STEM","common","103","195","0.528","5","1","8","3.453"
"BIO","CHM 321","CHM","NatSci","common","99","195","0.508","5","2","7","2.774"
"BIO","PHY 165","PHY","NatSci","common","94","195","0.482","5","1","8","3.361"
"BIO","PHY 165L","PHY","NatSci","common","92","195","0.472","5","1","8","4"
"BIO","PSY 205","PSY","SocSci","elective","40","195","0.205","5","1","8","3.676"
"BIO","CHM 211","CHM","NatSci","elective","30","195","0.154","5","3","9","3.169"
"BIO","CHM 211L","CHM","NatSci","rare","28","195","0.144","5","3","9","3.631"
"BIO","KIN 105","KIN","PreProf","rare","25","195","0.128","5","1","8","3.544"
"BIO","REL 106","REL","Human","rare","23","195","0.118","5","3","7","3.614"
"BIO","PHY 185","PHY","NatSci","rare","18","195","0.092","5","3","7","3.107"
"BIO","PHY 185L","PHY","NatSci","rare","18","195","0.092","5","3","7","NA"
"BIO","PSY 300","PSY","SocSci","rare","17","195","0.087","5","3","8","3.612"
"BIO","KIN 100","KIN","PreProf","rare","15","195","0.077","5","1","7","3.95"
"BIO","KIN 102","KIN","PreProf","rare","15","195","0.077","5","1","7","3.913"
"BIO","ART 100","ART","Arts","rare","12","195","0.062","5","1","8","3.617"
"BIO","EDU 187","EDU","PreProf","rare","11","195","0.056","5","2","8","3.945"
"BIO","KIN 155","KIN","PreProf","rare","11","195","0.056","5","1","7","3.909"
"BIO","KIN 125","KIN","PreProf","rare","10","195","0.051","5","1","7","3.9"
"BIO","FLM 105L","FLM","Arts","rare","9","195","0.046","5","2","8","NA"
"BIO","PSY 295","PSY","SocSci","rare","8","195","0.041","5","4","6","3.375"
"BIO","REL 116","REL","Human","rare","8","195","0.041","5","2","8","3.857"
"BIO","RHE 257","RHE","Human","rare","7","195","0.036","5","1","7","3.243"
"BIO","SOC 235","SOC","SocSci","rare","6","195","0.031","5","3","5","3.183"
"BIO","ECO 215","ECO","SocSci","rare","5","195","0.026","5","2","7","2.6"
"BIO","MU 101","MU","Arts","rare","5","195","0.026","5","3","7","3.8"
"BIO","COM 236","COM","SocSci","rare","4","195","0.021","5","2","6","3.85"
"BIO","PHL 240","PHL","Human","rare","4","195","0.021","5","2","8","3.7"
"BIO","SPA 486","SPA","Human","rare","4","195","0.021","5","2","8","3.825"
"BIO","CLA 130","CLA","Human","rare","3","195","0.015","5","5","7","2.233"
"BIO","DS 100","DS","STEM","rare","3","195","0.015","5","2","8","4"
"BIO","ENG 291","ENG","Human","rare","3","195","0.015","5","3","7","3.333"
"BIO","HIS 216","HIS","SocSci","rare","3","195","0.015","5","5","8","3.65"
"BIO","LTN 115","LTN","Human","rare","3","195","0.015","5","3","7","3.667"
"BIO","PHL 305","PHL","Human","rare","3","195","0.015","5","5","6","3.7"
"BIO","SOC 226","SOC","SocSci","rare","3","195","0.015","5","3","5","3.9"
"BIO","ANT 450","ANT","SocSci","rare","2","195","0.01","5","4","6","2.65"
"BIO","CBP 325","CBP","Other","rare","2","195","0.01","5","3","7","NA"
"BIO","ENG 337","ENG","Human","rare","2","195","0.01","5","3","7","3.35"
"BIO","MU 109","MU","Arts","rare","2","195","0.01","5","3","7","3"
"BIO","SPA 432","SPA","Human","rare","2","195","0.01","5","4","6","3.7"
"BIO","ACC 215","ACC","PreProf","rare","1","195","0.005","5","5","5","3.7"
"BIO","ART 213","ART","Arts","rare","1","195","0.005","5","5","5","NA"
"BIO","BUS 315","BUS","PreProf","rare","1","195","0.005","5","5","5","4"
"BIO","CS 452","CS","STEM","rare","1","195","0.005","5","5","5","2"
"BIO","ENG 347","ENG","Human","rare","1","195","0.005","5","5","5","NA"
"BIO","HIS 256","HIS","SocSci","rare","1","195","0.005","5","5","5","3.3"
"BIO","HIS 268","HIS","SocSci","rare","1","195","0.005","5","5","5","3"
"BIO","KIN 310","KIN","PreProf","rare","1","195","0.005","5","5","5","4"
"BIO","KIN 385","KIN","PreProf","rare","1","195","0.005","5","5","5","3.7"
"BIO","MSA 110","MSA","Other","rare","1","195","0.005","5","5","5","4"
"BIO","MSA 110L","MSA","Other","rare","1","195","0.005","5","5","5","NA"
"BIO","MSA 210","MSA","Other","rare","1","195","0.005","5","5","5","3.7"
"BIO","MU 458","MU","Arts","rare","1","195","0.005","5","5","5","NA"
"BIO","MUA 242W","MUA","Arts","rare","1","195","0.005","5","5","5","NA"
"BIO","PHY 161","PHY","NatSci","rare","1","195","0.005","5","5","5","3"
"BIO","PHY 235","PHY","NatSci","rare","1","195","0.005","5","5","5","NA"
"BIO","PHY 235L","PHY","NatSci","rare","1","195","0.005","5","5","5","NA"
"BIO","POL 325","POL","SocSci","rare","1","195","0.005","5","5","5","3"
"BIO","PR 205","PR","SocSci","rare","1","195","0.005","5","5","5","3.7"
"BIO","REL 101","REL","Human","rare","1","195","0.005","5","5","5","3"
"BIO","SMT 494","SMT","STEM","rare","1","195","0.005","5","5","5","NA"
"BIO","THE 228","THE","Arts","rare","1","195","0.005","5","5","5","4"
"BIO","KIN 175","KIN","PreProf","rare","12","195","0.062","5.5","1","8","3.692"
"BIO","PSY 315","PSY","SocSci","rare","10","195","0.051","5.5","3","8","3.222"
"BIO","BIO 104","BIO","NatSci","rare","6","195","0.031","5.5","1","8","3.717"
"BIO","EDU 195","EDU","PreProf","rare","6","195","0.031","5.5","2","7","4"
"BIO","EDU 219","EDU","PreProf","rare","4","195","0.021","5.5","4","6","NA"
"BIO","CFP 155","CFP","PreProf","rare","2","195","0.01","5.5","5","6","3.85"
"BIO","CFP 175","CFP","PreProf","rare","2","195","0.01","5.5","5","6","4"
"BIO","CS 215","CS","STEM","rare","2","195","0.01","5.5","4","7","3.15"
"BIO","ENG 301","ENG","Human","rare","2","195","0.01","5.5","5","6","4"
"BIO","JPN 125","JPN","Human","rare","2","195","0.01","5.5","5","6","3.85"
"BIO","PSY 335","PSY","SocSci","rare","2","195","0.01","5.5","3","8","3.5"
"BIO","BIO 375","BIO","NatSci","core","161","195","0.826","6","2","8","3.19"
"BIO","BIO 375L","BIO","NatSci","core","160","195","0.821","6","3","8","3.808"
"BIO","CHM 431","CHM","NatSci","common","100","195","0.513","6","4","10","2.984"
"BIO","CHM 431L","CHM","NatSci","common","100","195","0.513","6","4","10","NA"
"BIO","CHM 322","CHM","NatSci","common","97","195","0.497","6","2","9","3.561"
"BIO","PHY 175","PHY","NatSci","common","78","195","0.4","6","2","8","3.414"
"BIO","PHY 175L","PHY","NatSci","elective","77","195","0.395","6","2","8","NA"
"BIO","BIO 355","BIO","NatSci","elective","37","195","0.19","6","3","8","3.443"
"BIO","BIO 355L","BIO","NatSci","elective","36","195","0.185","6","3","8","3.872"
"BIO","ARH 128","ARH","Arts","rare","19","195","0.097","6","1","8","3.721"
"BIO","FLM 105","FLM","Arts","rare","19","195","0.097","6","2","8","3.511"
"BIO","INT 100","INT","SocSci","rare","14","195","0.072","6","2","8","NA"
"BIO","OCC 321","OCC","PreProf","rare","13","195","0.067","6","6","8","NA"
"BIO","PHY 195L","PHY","NatSci","rare","13","195","0.067","6","2","6","NA"
"BIO","BIO 445","BIO","NatSci","rare","12","195","0.062","6","6","8","3.45"
"BIO","BIO 445L","BIO","NatSci","rare","12","195","0.062","6","6","8","3.558"
"BIO","PHY 195","PHY","NatSci","rare","12","195","0.062","6","2","6","3.064"
"BIO","COM 237","COM","SocSci","rare","11","195","0.056","6","2","8","4"
"BIO","BIO 365","BIO","NatSci","rare","9","195","0.046","6","4","7","3.144"
"BIO","BIO 365L","BIO","NatSci","rare","9","195","0.046","6","4","7","3.256"
"BIO","KIN 103","KIN","PreProf","rare","9","195","0.046","6","2","8","4"
"BIO","PSY 215","PSY","SocSci","rare","9","195","0.046","6","2","8","3.933"
"BIO","PSY 455","PSY","SocSci","rare","9","195","0.046","6","2","8","NA"
"BIO","KIN 215","KIN","PreProf","rare","7","195","0.036","6","5","7","4"
"BIO","SPA 349","SPA","Human","rare","6","195","0.031","6","2","8","3.54"
"BIO","CHM 464","CHM","NatSci","rare","5","195","0.026","6","6","6","4"
"BIO","EDU 215","EDU","PreProf","rare","5","195","0.026","6","4","6","3.74"
"BIO","KIN 495","KIN","PreProf","rare","5","195","0.026","6","4","8","4"
"BIO","PSY 255","PSY","SocSci","rare","5","195","0.026","6","5","8","3.86"
"BIO","SPA 336","SPA","Human","rare","5","195","0.026","6","4","8","3.4"
"BIO","FRE 444","FRE","Human","rare","4","195","0.021","6","5","7","4"
"BIO","OTH 401","OTH","Other","rare","4","195","0.021","6","3","7","3.7"
"BIO","ART 125","ART","Arts","rare","3","195","0.015","6","2","6","3.467"
"BIO","BUS 250","BUS","PreProf","rare","3","195","0.015","6","6","7","3.5"
"BIO","ENG 388","ENG","Human","rare","3","195","0.015","6","4","8","4"
"BIO","PSY 354","PSY","SocSci","rare","3","195","0.015","6","6","8","NA"
"BIO","RHE 255","RHE","Human","rare","3","195","0.015","6","2","7","3.9"
"BIO","SMT 454","SMT","STEM","rare","3","195","0.015","6","6","8","3.667"
"BIO","ANT 215","ANT","SocSci","rare","2","195","0.01","6","5","7","3.2"
"BIO","ART 145","ART","Arts","rare","2","195","0.01","6","5","7","3"
"BIO","ART 170","ART","Arts","rare","2","195","0.01","6","4","8","3.35"
"BIO","CFP 401","CFP","PreProf","rare","2","195","0.01","6","5","7","4"
"BIO","FRE 495","FRE","Human","rare","2","195","0.01","6","4","8","3.85"
"BIO","HIS 257","HIS","SocSci","rare","2","195","0.01","6","4","8","3.5"
"BIO","PHL 265","PHL","Human","rare","2","195","0.01","6","4","8","3.35"
"BIO","PSY 494","PSY","SocSci","rare","2","195","0.01","6","5","7","NA"
"BIO","REL 217","REL","Human","rare","2","195","0.01","6","5","7","4"
"BIO","SOC 435","SOC","SocSci","rare","2","195","0.01","6","4","8","4"
"BIO","SPA 412","SPA","Human","rare","2","195","0.01","6","5","7","3.85"
"BIO","SPA 416","SPA","Human","rare","2","195","0.01","6","5","7","4"
"BIO","SPA 443","SPA","Human","rare","2","195","0.01","6","4","8","3.7"
"BIO","SPA 458","SPA","Human","rare","2","195","0.01","6","6","6","1.85"
"BIO","SPA 485","SPA","Human","rare","2","195","0.01","6","4","8","4"
"BIO","ART 263","ART","Arts","rare","1","195","0.005","6","6","6","NA"
"BIO","ART 394","ART","Arts","rare","1","195","0.005","6","6","6","4"
"BIO","BUS 113","BUS","PreProf","rare","1","195","0.005","6","6","6","4"
